date,product_id,product_name,category,quantity,unit_price,revenue,cost
2026-03-14,P003,Organic Eggs (12pk),Dairy,10,5.99,59.9,35.0
2026-03-14,P004,Archi POP's Chips (4pk),Snacks,4,6.49,25.96,12.8
2026-03-14,P005,Cold Brew Coffee,Beverages,10,4.29,42.9,18.0
2026-03-14,P006,Greek Yogurt 500g,Dairy,16,3.99,63.84,35.2
2026-03-14,P007,Sparkling Water (6pk),Beverages,16,5.49,87.84,44.8
2026-03-14,P008,Dark Chocolate Bar,Snacks,5,3.29,16.45,7.5
2026-03-14,P009,Fresh Orange Juice 1L,Beverages,7,4.79,33.53,18.2
2026-03-14,P011,Summer Hat (Straw),Seasonal,6,14.99,89.94,33.0
2026-03-14,P012,Trail Mix 250g,Snacks,6,4.49,26.94,13.8
2026-03-14,P013,Almond Milk 1L,Dairy,17,3.99,67.83,40.8
2026-03-14,P014,Croissants (4pk),Bakery,13,5.49,71.37,36.4
2026-03-14,P015,Energy Drink Can,Beverages,20,2.99,59.8,24.0
2026-03-15,P001,Whole Milk 1L,Dairy,11,3.49,38.39,23.1
2026-03-15,P002,Sourdough Bread,Bakery,9,4.99,44.91,22.5
2026-03-15,P003,Organic Eggs (12pk),Dairy,9,5.99,53.91,31.5
2026-03-15,P004,Archi POP's Chips (4pk),Snacks,4,6.49,25.96,12.8
2026-03-15,P005,Cold Brew Coffee,Beverages,18,4.29,77.22,32.4
2026-03-15,P006,Greek Yogurt 500g,Dairy,16,3.99,63.84,35.2
2026-03-15,P007,Sparkling Water (6pk),Beverages,15,5.49,82.35,42.0
2026-03-15,P008,Dark Chocolate Bar,Snacks,7,3.29,23.03,10.5
2026-03-15,P009,Fresh Orange Juice 1L,Beverages,12,4.79,57.48,31.2
2026-03-15,P010,Winter Scarf (Wool),Seasonal,3,19.99,59.97,24.0
2026-03-15,P011,Summer Hat (Straw),Seasonal,4,14.99,59.96,22.0
2026-03-15,P012,Trail Mix 250g,Snacks,4,4.49,17.96,9.2
2026-03-15,P013,Almond Milk 1L,Dairy,15,3.99,59.85,36.0
2026-03-15,P014,Croissants (4pk),Bakery,7,5.49,38.43,19.6
2026-03-15,P015,Energy Drink Can,Beverages,19,2.99,56.81,22.8
2026-03-16,P001,Whole Milk 1L,Dairy,7,3.49,24.43,14.7
2026-03-16,P002,Sourdough Bread,Bakery,8,4.99,39.92,20.0
2026-03-16,P003,Organic Eggs (12pk),Dairy,9,5.99,53.91,31.5
2026-03-16,P004,Archi POP's Chips (4pk),Snacks,3,6.49,19.47,9.6
2026-03-16,P005,Cold Brew Coffee,Beverages,9,4.29,38.61,16.2
2026-03-16,P006,Greek Yogurt 500g,Dairy,8,3.99,31.92,17.6
2026-03-16,P007,Sparkling Water (6pk),Beverages,8,5.49,43.92,22.4
2026-03-16,P008,Dark Chocolate Bar,Snacks,6,3.29,19.74,9.0
2026-03-16,P009,Fresh Orange Juice 1L,Beverages,10,4.79,47.9,26.0
2026-03-16,P010,Winter Scarf (Wool),Seasonal,1,19.99,19.99,8.0
2026-03-16,P011,Summer Hat (Straw),Seasonal,4,14.99,59.96,22.0
2026-03-16,P012,Trail Mix 250g,Snacks,6,4.49,26.94,13.8
2026-03-16,P013,Almond Milk 1L,Dairy,4,3.99,15.96,9.6
2026-03-16,P014,Croissants (4pk),Bakery,5,5.49,27.45,14.0
2026-03-16,P015,Energy Drink Can,Beverages,7,2.99,20.93,8.4
2026-03-17,P001,Whole Milk 1L,Dairy,9,3.49,31.41,18.9
2026-03-17,P002,Sourdough Bread,Bakery,11,4.99,54.89,27.5
2026-03-17,P003,Organic Eggs (12pk),Dairy,12,5.99,71.88,42.0
2026-03-17,P004,Archi POP's Chips (4pk),Snacks,3,6.49,19.47,9.6
2026-03-17,P005,Cold Brew Coffee,Beverages,13,4.29,55.77,23.4
2026-03-17,P006,Greek Yogurt 500g,Dairy,5,3.99,19.95,11.0
2026-03-17,P007,Sparkling Water (6pk),Beverages,16,5.49,87.84,44.8
2026-03-17,P008,Dark Chocolate Bar,Snacks,3,3.29,9.87,4.5
2026-03-17,P009,Fresh Orange Juice 1L,Beverages,9,4.79,43.11,23.4
2026-03-17,P010,Winter Scarf (Wool),Seasonal,3,19.99,59.97,24.0
2026-03-17,P011,Summer Hat (Straw),Seasonal,4,14.99,59.96,22.0
2026-03-17,P012,Trail Mix 250g,Snacks,3,4.49,13.47,6.9
2026-03-17,P013,Almond Milk 1L,Dairy,8,3.99,31.92,19.2
2026-03-17,P014,Croissants (4pk),Bakery,2,5.49,10.98,5.6
2026-03-17,P015,Energy Drink Can,Beverages,12,2.99,35.88,14.4
2026-03-18,P001,Whole Milk 1L,Dairy,7,3.49,24.43,14.7
2026-03-18,P002,Sourdough Bread,Bakery,11,4.99,54.89,27.5
2026-03-18,P003,Organic Eggs (12pk),Dairy,2,5.99,11.98,7.0
2026-03-18,P004,Archi POP's Chips (4pk),Snacks,4,6.49,25.96,12.8
2026-03-18,P005,Cold Brew Coffee,Beverages,12,4.29,51.48,21.6
2026-03-18,P006,Greek Yogurt 500g,Dairy,6,3.99,23.94,13.2
2026-03-18,P007,Sparkling Water (6pk),Beverages,11,5.49,60.39,30.8
2026-03-18,P009,Fresh Orange Juice 1L,Beverages,11,4.79,52.69,28.6
2026-03-18,P010,Winter Scarf (Wool),Seasonal,1,19.99,19.99,8.0
2026-03-18,P011,Summer Hat (Straw),Seasonal,4,14.99,59.96,22.0
2026-03-18,P012,Trail Mix 250g,Snacks,6,4.49,26.94,13.8
2026-03-18,P013,Almond Milk 1L,Dairy,13,3.99,51.87,31.2
2026-03-18,P014,Croissants (4pk),Bakery,7,5.49,38.43,19.6
2026-03-18,P015,Energy Drink Can,Beverages,12,2.99,35.88,14.4
2026-03-19,P001,Whole Milk 1L,Dairy,6,3.49,20.94,12.6
2026-03-19,P002,Sourdough Bread,Bakery,8,4.99,39.92,20.0
2026-03-19,P003,Organic Eggs (12pk),Dairy,11,5.99,65.89,38.5
2026-03-19,P004,Archi POP's Chips (4pk),Snacks,5,6.49,32.45,16.0
2026-03-19,P005,Cold Brew Coffee,Beverages,9,4.29,38.61,16.2
2026-03-19,P006,Greek Yogurt 500g,Dairy,6,3.99,23.94,13.2
2026-03-19,P007,Sparkling Water (6pk),Beverages,10,5.49,54.9,28.0
2026-03-19,P008,Dark Chocolate Bar,Snacks,3,3.29,9.87,4.5
2026-03-19,P009,Fresh Orange Juice 1L,Beverages,15,4.79,71.85,39.0
2026-03-19,P011,Summer Hat (Straw),Seasonal,5,14.99,74.95,27.5
2026-03-19,P012,Trail Mix 250g,Snacks,6,4.49,26.94,13.8
2026-03-19,P013,Almond Milk 1L,Dairy,9,3.99,35.91,21.6
2026-03-19,P014,Croissants (4pk),Bakery,5,5.49,27.45,14.0
2026-03-19,P015,Energy Drink Can,Beverages,8,2.99,23.92,9.6
2026-03-20,P001,Whole Milk 1L,Dairy,8,3.49,27.92,16.8
2026-03-20,P002,Sourdough Bread,Bakery,6,4.99,29.94,15.0
2026-03-20,P003,Organic Eggs (12pk),Dairy,9,5.99,53.91,31.5
2026-03-20,P004,Archi POP's Chips (4pk),Snacks,5,6.49,32.45,16.0
2026-03-20,P005,Cold Brew Coffee,Beverages,12,4.29,51.48,21.6
2026-03-20,P006,Greek Yogurt 500g,Dairy,7,3.99,27.93,15.4
2026-03-20,P007,Sparkling Water (6pk),Beverages,14,5.49,76.86,39.2
2026-03-20,P008,Dark Chocolate Bar,Snacks,5,3.29,16.45,7.5
2026-03-20,P009,Fresh Orange Juice 1L,Beverages,13,4.79,62.27,33.8
2026-03-20,P010,Winter Scarf (Wool),Seasonal,1,19.99,19.99,8.0
2026-03-20,P011,Summer Hat (Straw),Seasonal,6,14.99,89.94,33.0
2026-03-20,P012,Trail Mix 250g,Snacks,7,4.49,31.43,16.1
2026-03-20,P013,Almond Milk 1L,Dairy,9,3.99,35.91,21.6
2026-03-20,P014,Croissants (4pk),Bakery,5,5.49,27.45,14.0
2026-03-20,P015,Energy Drink Can,Beverages,12,2.99,35.88,14.4
2026-03-21,P001,Whole Milk 1L,Dairy,9,3.49,31.41,18.9
2026-03-21,P002,Sourdough Bread,Bakery,8,4.99,39.92,20.0
2026-03-21,P003,Organic Eggs (12pk),Dairy,10,5.99,59.9,35.0
2026-03-21,P004,Archi POP's Chips (4pk),Snacks,4,6.49,25.96,12.8
2026-03-21,P005,Cold Brew Coffee,Beverages,21,4.29,90.09,37.8
2026-03-21,P006,Greek Yogurt 500g,Dairy,15,3.99,59.85,33.0
2026-03-21,P007,Sparkling Water (6pk),Beverages,19,5.49,104.31,53.2
2026-03-21,P008,Dark Chocolate Bar,Snacks,4,3.29,13.16,6.0
2026-03-21,P009,Fresh Orange Juice 1L,Beverages,23,4.79,110.17,59.8
2026-03-21,P011,Summer Hat (Straw),Seasonal,5,14.99,74.95,27.5
2026-03-21,P012,Trail Mix 250g,Snacks,1,4.49,4.49,2.3
2026-03-21,P013,Almond Milk 1L,Dairy,14,3.99,55.86,33.6
2026-03-21,P014,Croissants (4pk),Bakery,6,5.49,32.94,16.8
2026-03-21,P015,Energy Drink Can,Beverages,15,2.99,44.85,18.0
2026-03-22,P001,Whole Milk 1L,Dairy,12,3.49,41.88,25.2
2026-03-22,P002,Sourdough Bread,Bakery,8,4.99,39.92,20.0
2026-03-22,P003,Organic Eggs (12pk),Dairy,18,5.99,107.82,63.0
2026-03-22,P004,Archi POP's Chips (4pk),Snacks,2,6.49,12.98,6.4
2026-03-22,P005,Cold Brew Coffee,Beverages,12,4.29,51.48,21.6
2026-03-22,P006,Greek Yogurt 500g,Dairy,7,3.99,27.93,15.4
2026-03-22,P007,Sparkling Water (6pk),Beverages,11,5.49,60.39,30.8
2026-03-22,P008,Dark Chocolate Bar,Snacks,4,3.29,13.16,6.0
2026-03-22,P009,Fresh Orange Juice 1L,Beverages,11,4.79,52.69,28.6
2026-03-22,P010,Winter Scarf (Wool),Seasonal,1,19.99,19.99,8.0
2026-03-22,P011,Summer Hat (Straw),Seasonal,5,14.99,74.95,27.5
2026-03-22,P012,Trail Mix 250g,Snacks,3,4.49,13.47,6.9
2026-03-22,P013,Almond Milk 1L,Dairy,21,3.99,83.79,50.4
2026-03-22,P014,Croissants (4pk),Bakery,10,5.49,54.9,28.0
2026-03-22,P015,Energy Drink Can,Beverages,13,2.99,38.87,15.6
2026-03-23,P001,Whole Milk 1L,Dairy,6,3.49,20.94,12.6
2026-03-23,P002,Sourdough Bread,Bakery,4,4.99,19.96,10.0
2026-03-23,P003,Organic Eggs (12pk),Dairy,7,5.99,41.93,24.5
2026-03-23,P004,Archi POP's Chips (4pk),Snacks,4,6.49,25.96,12.8
2026-03-23,P005,Cold Brew Coffee,Beverages,11,4.29,47.19,19.8
2026-03-23,P006,Greek Yogurt 500g,Dairy,11,3.99,43.89,24.2
2026-03-23,P007,Sparkling Water (6pk),Beverages,6,5.49,32.94,16.8
2026-03-23,P008,Dark Chocolate Bar,Snacks,6,3.29,19.74,9.0
2026-03-23,P009,Fresh Orange Juice 1L,Beverages,12,4.79,57.48,31.2
2026-03-23,P012,Trail Mix 250g,Snacks,5,4.49,22.45,11.5
2026-03-23,P013,Almond Milk 1L,Dairy,8,3.99,31.92,19.2
2026-03-23,P014,Croissants (4pk),Bakery,7,5.49,38.43,19.6
2026-03-23,P015,Energy Drink Can,Beverages,10,2.99,29.9,12.0
2026-03-24,P001,Whole Milk 1L,Dairy,11,3.49,38.39,23.1
2026-03-24,P002,Sourdough Bread,Bakery,7,4.99,34.93,17.5
2026-03-24,P003,Organic Eggs (12pk),Dairy,11,5.99,65.89,38.5
2026-03-24,P004,Archi POP's Chips (4pk),Snacks,5,6.49,32.45,16.0
2026-03-24,P005,Cold Brew Coffee,Beverages,13,4.29,55.77,23.4
2026-03-24,P006,Greek Yogurt 500g,Dairy,5,3.99,19.95,11.0
2026-03-24,P007,Sparkling Water (6pk),Beverages,11,5.49,60.39,30.8
2026-03-24,P008,Dark Chocolate Bar,Snacks,1,3.29,3.29,1.5
2026-03-24,P009,Fresh Orange Juice 1L,Beverages,14,4.79,67.06,36.4
2026-03-24,P010,Winter Scarf (Wool),Seasonal,1,19.99,19.99,8.0
2026-03-24,P011,Summer Hat (Straw),Seasonal,3,14.99,44.97,16.5
2026-03-24,P012,Trail Mix 250g,Snacks,5,4.49,22.45,11.5
2026-03-24,P013,Almond Milk 1L,Dairy,5,3.99,19.95,12.0
2026-03-24,P014,Croissants (4pk),Bakery,6,5.49,32.94,16.8
2026-03-24,P015,Energy Drink Can,Beverages,19,2.99,56.81,22.8
2026-03-25,P001,Whole Milk 1L,Dairy,6,3.49,20.94,12.6
2026-03-25,P002,Sourdough Bread,Bakery,8,4.99,39.92,20.0
2026-03-25,P003,Organic Eggs (12pk),Dairy,9,5.99,53.91,31.5
2026-03-25,P004,Archi POP's Chips (4pk),Snacks,4,6.49,25.96,12.8
2026-03-25,P005,Cold Brew Coffee,Beverages,11,4.29,47.19,19.8
2026-03-25,P006,Greek Yogurt 500g,Dairy,11,3.99,43.89,24.2
2026-03-25,P007,Sparkling Water (6pk),Beverages,17,5.49,93.33,47.6
2026-03-25,P008,Dark Chocolate Bar,Snacks,3,3.29,9.87,4.5
2026-03-25,P009,Fresh Orange Juice 1L,Beverages,10,4.79,47.9,26.0
2026-03-25,P010,Winter Scarf (Wool),Seasonal,1,19.99,19.99,8.0
2026-03-25,P011,Summer Hat (Straw),Seasonal,7,14.99,104.93,38.5
2026-03-25,P012,Trail Mix 250g,Snacks,2,4.49,8.98,4.6
2026-03-25,P013,Almond Milk 1L,Dairy,12,3.99,47.88,28.8
2026-03-25,P014,Croissants (4pk),Bakery,3,5.49,16.47,8.4
2026-03-25,P015,Energy Drink Can,Beverages,12,2.99,35.88,14.4
2026-03-26,P001,Whole Milk 1L,Dairy,9,3.49,31.41,18.9
2026-03-26,P002,Sourdough Bread,Bakery,6,4.99,29.94,15.0
2026-03-26,P003,Organic Eggs (12pk),Dairy,12,5.99,71.88,42.0
2026-03-26,P004,Archi POP's Chips (4pk),Snacks,4,6.49,25.96,12.8
2026-03-26,P005,Cold Brew Coffee,Beverages,8,4.29,34.32,14.4
2026-03-26,P006,Greek Yogurt 500g,Dairy,9,3.99,35.91,19.8
2026-03-26,P007,Sparkling Water (6pk),Beverages,11,5.49,60.39,30.8
2026-03-26,P008,Dark Chocolate Bar,Snacks,3,3.29,9.87,4.5
2026-03-26,P009,Fresh Orange Juice 1L,Beverages,12,4.79,57.48,31.2
2026-03-26,P011,Summer Hat (Straw),Seasonal,5,14.99,74.95,27.5
2026-03-26,P012,Trail Mix 250g,Snacks,8,4.49,35.92,18.4
2026-03-26,P013,Almond Milk 1L,Dairy,6,3.99,23.94,14.4
2026-03-26,P014,Croissants (4pk),Bakery,6,5.49,32.94,16.8
2026-03-26,P015,Energy Drink Can,Beverages,6,2.99,17.94,7.2
2026-03-27,P001,Whole Milk 1L,Dairy,9,3.49,31.41,18.9
2026-03-27,P002,Sourdough Bread,Bakery,6,4.99,29.94,15.0
2026-03-27,P003,Organic Eggs (12pk),Dairy,4,5.99,23.96,14.0
2026-03-27,P004,Archi POP's Chips (4pk),Snacks,4,6.49,25.96,12.8
2026-03-27,P005,Cold Brew Coffee,Beverages,13,4.29,55.77,23.4
2026-03-27,P006,Greek Yogurt 500g,Dairy,6,3.99,23.94,13.2
2026-03-27,P007,Sparkling Water (6pk),Beverages,6,5.49,32.94,16.8
2026-03-27,P008,Dark Chocolate Bar,Snacks,7,3.29,23.03,10.5
2026-03-27,P009,Fresh Orange Juice 1L,Beverages,14,4.79,67.06,36.4
2026-03-27,P010,Winter Scarf (Wool),Seasonal,1,19.99,19.99,8.0
2026-03-27,P011,Summer Hat (Straw),Seasonal,4,14.99,59.96,22.0
2026-03-27,P012,Trail Mix 250g,Snacks,4,4.49,17.96,9.2
2026-03-27,P013,Almond Milk 1L,Dairy,9,3.99,35.91,21.6
2026-03-27,P014,Croissants (4pk),Bakery,5,5.49,27.45,14.0
2026-03-27,P015,Energy Drink Can,Beverages,7,2.99,20.93,8.4
2026-03-28,P001,Whole Milk 1L,Dairy,8,3.49,27.92,16.8
2026-03-28,P002,Sourdough Bread,Bakery,10,4.99,49.9,25.0
2026-03-28,P003,Organic Eggs (12pk),Dairy,13,5.99,77.87,45.5
2026-03-28,P004,Archi POP's Chips (4pk),Snacks,6,6.49,38.94,19.2
2026-03-28,P005,Cold Brew Coffee,Beverages,9,4.29,38.61,16.2
2026-03-28,P006,Greek Yogurt 500g,Dairy,11,3.99,43.89,24.2
2026-03-28,P007,Sparkling Water (6pk),Beverages,13,5.49,71.37,36.4
2026-03-28,P008,Dark Chocolate Bar,Snacks,7,3.29,23.03,10.5
2026-03-28,P009,Fresh Orange Juice 1L,Beverages,13,4.79,62.27,33.8
2026-03-28,P011,Summer Hat (Straw),Seasonal,2,14.99,29.98,11.0
2026-03-28,P012,Trail Mix 250g,Snacks,8,4.49,35.92,18.4
2026-03-28,P013,Almond Milk 1L,Dairy,7,3.99,27.93,16.8
2026-03-28,P014,Croissants (4pk),Bakery,6,5.49,32.94,16.8
2026-03-28,P015,Energy Drink Can,Beverages,17,2.99,50.83,20.4
2026-03-29,P001,Whole Milk 1L,Dairy,13,3.49,45.37,27.3
2026-03-29,P002,Sourdough Bread,Bakery,6,4.99,29.94,15.0
2026-03-29,P003,Organic Eggs (12pk),Dairy,8,5.99,47.92,28.0
2026-03-29,P004,Archi POP's Chips (4pk),Snacks,9,6.49,58.41,28.8
2026-03-29,P005,Cold Brew Coffee,Beverages,13,4.29,55.77,23.4
2026-03-29,P006,Greek Yogurt 500g,Dairy,11,3.99,43.89,24.2
2026-03-29,P007,Sparkling Water (6pk),Beverages,22,5.49,120.78,61.6
2026-03-29,P008,Dark Chocolate Bar,Snacks,5,3.29,16.45,7.5
2026-03-29,P009,Fresh Orange Juice 1L,Beverages,15,4.79,71.85,39.0
2026-03-29,P011,Summer Hat (Straw),Seasonal,4,14.99,59.96,22.0
2026-03-29,P012,Trail Mix 250g,Snacks,2,4.49,8.98,4.6
2026-03-29,P013,Almond Milk 1L,Dairy,11,3.99,43.89,26.4
2026-03-29,P014,Croissants (4pk),Bakery,5,5.49,27.45,14.0
2026-03-29,P015,Energy Drink Can,Beverages,13,2.99,38.87,15.6
2026-03-30,P001,Whole Milk 1L,Dairy,7,3.49,24.43,14.7
2026-03-30,P002,Sourdough Bread,Bakery,5,4.99,24.95,12.5
2026-03-30,P003,Organic Eggs (12pk),Dairy,3,5.99,17.97,10.5
2026-03-30,P004,Archi POP's Chips (4pk),Snacks,3,6.49,19.47,9.6
2026-03-30,P005,Cold Brew Coffee,Beverages,8,4.29,34.32,14.4
2026-03-30,P006,Greek Yogurt 500g,Dairy,10,3.99,39.9,22.0
2026-03-30,P007,Sparkling Water (6pk),Beverages,10,5.49,54.9,28.0
2026-03-30,P008,Dark Chocolate Bar,Snacks,3,3.29,9.87,4.5
2026-03-30,P009,Fresh Orange Juice 1L,Beverages,12,4.79,57.48,31.2
2026-03-30,P011,Summer Hat (Straw),Seasonal,9,14.99,134.91,49.5
2026-03-30,P012,Trail Mix 250g,Snacks,4,4.49,17.96,9.2
2026-03-30,P013,Almond Milk 1L,Dairy,5,3.99,19.95,12.0
2026-03-30,P014,Croissants (4pk),Bakery,6,5.49,32.94,16.8
2026-03-30,P015,Energy Drink Can,Beverages,12,2.99,35.88,14.4
2026-03-31,P001,Whole Milk 1L,Dairy,11,3.49,38.39,23.1
2026-03-31,P002,Sourdough Bread,Bakery,7,4.99,34.93,17.5
2026-03-31,P003,Organic Eggs (12pk),Dairy,7,5.99,41.93,24.5
2026-03-31,P004,Archi POP's Chips (4pk),Snacks,5,6.49,32.45,16.0
2026-03-31,P005,Cold Brew Coffee,Beverages,13,4.29,55.77,23.4
2026-03-31,P006,Greek Yogurt 500g,Dairy,8,3.99,31.92,17.6
2026-03-31,P007,Sparkling Water (6pk),Beverages,8,5.49,43.92,22.4
2026-03-31,P008,Dark Chocolate Bar,Snacks,4,3.29,13.16,6.0
2026-03-31,P009,Fresh Orange Juice 1L,Beverages,16,4.79,76.64,41.6
2026-03-31,P011,Summer Hat (Straw),Seasonal,4,14.99,59.96,22.0
2026-03-31,P012,Trail Mix 250g,Snacks,5,4.49,22.45,11.5
2026-03-31,P013,Almond Milk 1L,Dairy,9,3.99,35.91,21.6
2026-03-31,P014,Croissants (4pk),Bakery,4,5.49,21.96,11.2
2026-03-31,P015,Energy Drink Can,Beverages,13,2.99,38.87,15.6
