transaction_id,date,time,day_of_week,is_weekend,product_id,product_name,category,sub_category,brand,store_section,quantity,unit_price,unit_cost,discount_pct,discount_amount,line_total,gross_profit,payment_method
7B09144D,2026-03-16,13:19:35,Monday,No,P017,Almond Milk 1L,Beverages,Plant Milk,Epigamia,Refrigerated,4,130.0,85.0,10.6,55.12,464.88,124.88,Wallet
7B09144D,2026-03-16,13:19:35,Monday,No,P015,Energy Drink 250ml,Beverages,Energy,Monster,Beverages Aisle,4,115.0,72.0,8.8,40.48,419.52,131.52,Wallet
8BEBE9D7,2026-03-16,13:41:16,Monday,No,P032,Paper Towels 2pk,Household,Paper,Bounty,Household,1,75.0,46.0,0.0,0.0,75.0,29.0,Cash
9CD4B139,2026-03-16,13:42:50,Monday,No,P027,Avocado,Produce,Fruit,Local,Produce,2,55.0,32.0,1.2,1.32,108.68,44.68,Wallet
9CD4B139,2026-03-16,13:42:50,Monday,No,P015,Energy Drink 250ml,Beverages,Energy,Monster,Beverages Aisle,2,115.0,72.0,0.0,0.0,230.0,86.0,Wallet
9CD4B139,2026-03-16,13:42:50,Monday,No,P009,Butter Croissant 4pk,Bakery,Pastry,La Boulange,Bakery Shelf,1,90.0,58.0,0.0,0.0,90.0,32.0,Wallet
92E9203B,2026-03-16,13:45:38,Monday,No,P018,Archi POPs Chips 4pk,Snacks,Chips,Archi POP's,Snacks Aisle,1,120.0,72.0,0.0,0.0,120.0,48.0,UPI
92E9203B,2026-03-16,13:45:38,Monday,No,P021,Popcorn Caramel 100g,Snacks,Popcorn,Act II,Snacks Aisle,1,45.0,27.0,1.7,0.77,44.23,17.23,UPI
92E9203B,2026-03-16,13:45:38,Monday,No,P003,Paneer 200g,Dairy,Cheese,Amul,Refrigerated,3,85.0,60.0,4.6,11.73,243.27,63.27,UPI
3EE66DD2,2026-03-16,13:56:06,Monday,No,P032,Paper Towels 2pk,Household,Paper,Bounty,Household,1,75.0,46.0,0.0,0.0,75.0,29.0,Card
3EE66DD2,2026-03-16,13:56:06,Monday,No,P029,Lip Balm SPF15,Personal Care,Lip Care,Carmex,Personal Care,1,65.0,38.0,2.1,1.36,63.64,25.64,Card
43C03951,2026-03-16,15:30:44,Monday,No,P010,Digestive Biscuits 250g,Bakery,Biscuits,McVitie's,Dry Goods,1,55.0,35.0,0.0,0.0,55.0,20.0,Wallet
CBEB5E72,2026-03-16,15:34:46,Monday,No,P006,Cheese Slices 200g,Dairy,Cheese,Britannia,Refrigerated,3,95.0,68.0,2.7,7.7,277.3,73.3,Cash
CBEB5E72,2026-03-16,15:34:46,Monday,No,P036,Hand Sanitizer 200ml,Seasonal,Hygiene,Dettol,Personal Care,1,95.0,52.0,0.0,0.0,95.0,43.0,Cash
CBEB5E72,2026-03-16,15:34:46,Monday,No,P030,Travel Shampoo 100ml,Personal Care,Hair Care,Dove,Personal Care,1,75.0,46.0,0.0,0.0,75.0,29.0,Cash
CBEB5E72,2026-03-16,15:34:46,Monday,No,P005,Butter 100g,Dairy,Butter,Amul,Refrigerated,4,55.0,40.0,0.0,0.0,220.0,60.0,Cash
CBEB5E72,2026-03-16,15:34:46,Monday,No,P027,Avocado,Produce,Fruit,Local,Produce,3,55.0,32.0,5.5,9.07,155.93,59.93,Cash
09F5821D,2026-03-16,15:35:19,Monday,No,P007,Sourdough Bread 400g,Bakery,Bread,Modern,Bakery Shelf,2,65.0,40.0,0.0,0.0,130.0,50.0,UPI
4054A54C,2026-03-16,16:11:58,Monday,No,P003,Paneer 200g,Dairy,Cheese,Amul,Refrigerated,2,85.0,60.0,0.0,0.0,170.0,50.0,Cash
1FAEC629,2026-03-16,16:30:21,Monday,No,P026,Cherry Tomatoes 250g,Produce,Vegetables,Local,Produce,2,60.0,35.0,0.0,0.0,120.0,50.0,Card
1FAEC629,2026-03-16,16:30:21,Monday,No,P014,Green Tea 20 bags,Beverages,Tea,Tetley,Dry Goods,4,120.0,75.0,0.0,0.0,480.0,180.0,Card
1FAEC629,2026-03-16,16:30:21,Monday,No,P012,Sparkling Water 500ml,Beverages,Water,Evian,Beverages Aisle,3,60.0,38.0,9.0,16.2,163.8,49.8,Card
02A0241A,2026-03-16,16:51:56,Monday,No,P017,Almond Milk 1L,Beverages,Plant Milk,Epigamia,Refrigerated,1,130.0,85.0,6.9,8.97,121.03,36.03,Cash
47B564B3,2026-03-16,18:00:23,Monday,No,P015,Energy Drink 250ml,Beverages,Energy,Monster,Beverages Aisle,3,115.0,72.0,6.8,23.46,321.54,105.54,Cash
710BB7A2,2026-03-16,18:07:23,Monday,No,P016,Coconut Water 330ml,Beverages,Water,Raw Pressery,Refrigerated,1,70.0,44.0,0.0,0.0,70.0,26.0,Cash
ACFE3276,2026-03-16,18:10:11,Monday,No,P004,Greek Yogurt 400g,Dairy,Yogurt,Epigamia,Refrigerated,1,80.0,55.0,9.5,7.6,72.4,17.4,UPI
ACFE3276,2026-03-16,18:10:11,Monday,No,P024,Bananas 6pk,Produce,Fruit,Local,Produce,2,40.0,22.0,0.0,0.0,80.0,36.0,UPI
ACFE3276,2026-03-16,18:10:11,Monday,No,P036,Hand Sanitizer 200ml,Seasonal,Hygiene,Dettol,Personal Care,1,95.0,52.0,0.0,0.0,95.0,43.0,UPI
67C50861,2026-03-16,18:25:40,Monday,No,P034,Wool Winter Scarf,Seasonal,Winter Wear,Fabindia,Seasonal,1,499.0,200.0,0.1,0.5,498.5,298.5,Card
67C50861,2026-03-16,18:25:40,Monday,No,P019,Trail Mix 250g,Snacks,Nuts,Happilo,Snacks Aisle,1,180.0,110.0,0.0,0.0,180.0,70.0,Card
465E0064,2026-03-16,18:28:56,Monday,No,P019,Trail Mix 250g,Snacks,Nuts,Happilo,Snacks Aisle,2,180.0,110.0,0.0,0.0,360.0,140.0,UPI
465E0064,2026-03-16,18:28:56,Monday,No,P012,Sparkling Water 500ml,Beverages,Water,Evian,Beverages Aisle,1,60.0,38.0,0.0,0.0,60.0,22.0,UPI
465E0064,2026-03-16,18:28:56,Monday,No,P030,Travel Shampoo 100ml,Personal Care,Hair Care,Dove,Personal Care,1,75.0,46.0,8.8,6.6,68.4,22.4,UPI
CB38E7CE,2026-03-16,19:10:15,Monday,No,P012,Sparkling Water 500ml,Beverages,Water,Evian,Beverages Aisle,6,60.0,38.0,0.0,0.0,360.0,132.0,Card
CB38E7CE,2026-03-16,19:10:15,Monday,No,P004,Greek Yogurt 400g,Dairy,Yogurt,Epigamia,Refrigerated,1,80.0,55.0,7.2,5.76,74.24,19.24,Card
EC9CC81D,2026-03-16,19:11:24,Monday,No,P026,Cherry Tomatoes 250g,Produce,Vegetables,Local,Produce,2,60.0,35.0,0.0,0.0,120.0,50.0,Cash
EC9CC81D,2026-03-16,19:11:24,Monday,No,P010,Digestive Biscuits 250g,Bakery,Biscuits,McVitie's,Dry Goods,2,55.0,35.0,0.0,0.0,110.0,40.0,Cash
EC9CC81D,2026-03-16,19:11:24,Monday,No,P017,Almond Milk 1L,Beverages,Plant Milk,Epigamia,Refrigerated,5,130.0,85.0,16.5,107.25,542.75,117.75,Cash
68CC680C,2026-03-16,19:17:09,Monday,No,P011,Cold Brew Coffee 250ml,Beverages,Coffee,Blue Tokai,Refrigerated,2,85.0,52.0,0.0,0.0,170.0,66.0,UPI
98519D1C,2026-03-16,19:38:46,Monday,No,P012,Sparkling Water 500ml,Beverages,Water,Evian,Beverages Aisle,3,60.0,38.0,19.6,35.28,144.72,30.72,UPI
98519D1C,2026-03-16,19:38:46,Monday,No,P027,Avocado,Produce,Fruit,Local,Produce,2,55.0,32.0,0.5,0.55,109.45,45.45,UPI
6A842209,2026-03-16,19:39:00,Monday,No,P008,Multigrain Bread 400g,Bakery,Bread,Harvest Gold,Bakery Shelf,2,60.0,38.0,7.0,8.4,111.6,35.6,UPI
6A842209,2026-03-16,19:39:00,Monday,No,P016,Coconut Water 330ml,Beverages,Water,Raw Pressery,Refrigerated,3,70.0,44.0,0.0,0.0,210.0,78.0,UPI
6A842209,2026-03-16,19:39:00,Monday,No,P036,Hand Sanitizer 200ml,Seasonal,Hygiene,Dettol,Personal Care,1,95.0,52.0,0.2,0.19,94.81,42.81,UPI
8B9BF05A,2026-03-16,19:45:40,Monday,No,P010,Digestive Biscuits 250g,Bakery,Biscuits,McVitie's,Dry Goods,1,55.0,35.0,2.5,1.38,53.62,18.62,Cash
F72E7CCD,2026-03-16,19:54:47,Monday,No,P036,Hand Sanitizer 200ml,Seasonal,Hygiene,Dettol,Personal Care,1,95.0,52.0,0.9,0.85,94.15,42.15,UPI
DF2F882B,2026-03-16,20:09:51,Monday,No,P021,Popcorn Caramel 100g,Snacks,Popcorn,Act II,Snacks Aisle,1,45.0,27.0,0.0,0.0,45.0,18.0,Cash
DF2F882B,2026-03-16,20:09:51,Monday,No,P011,Cold Brew Coffee 250ml,Beverages,Coffee,Blue Tokai,Refrigerated,4,85.0,52.0,0.0,0.0,340.0,132.0,Cash
BF2F092E,2026-03-16,20:27:23,Monday,No,P006,Cheese Slices 200g,Dairy,Cheese,Britannia,Refrigerated,3,95.0,68.0,9.2,26.22,258.78,54.78,Cash
D087E664,2026-03-16,21:00:12,Monday,No,P034,Wool Winter Scarf,Seasonal,Winter Wear,Fabindia,Seasonal,1,499.0,200.0,1.1,5.49,493.51,293.51,UPI
D087E664,2026-03-16,21:00:12,Monday,No,P031,Dish Soap 500ml,Household,Cleaning,Vim,Household,1,85.0,52.0,0.0,0.0,85.0,33.0,UPI
F5B58721,2026-03-16,21:04:26,Monday,No,P015,Energy Drink 250ml,Beverages,Energy,Monster,Beverages Aisle,2,115.0,72.0,7.7,17.71,212.29,68.29,Cash
F5B58721,2026-03-16,21:04:26,Monday,No,P003,Paneer 200g,Dairy,Cheese,Amul,Refrigerated,2,85.0,60.0,2.2,3.74,166.26,46.26,Cash
3FB81337,2026-03-16,21:35:59,Monday,No,P026,Cherry Tomatoes 250g,Produce,Vegetables,Local,Produce,3,60.0,35.0,0.0,0.0,180.0,75.0,Cash
2E7DF67E,2026-03-16,21:39:14,Monday,No,P034,Wool Winter Scarf,Seasonal,Winter Wear,Fabindia,Seasonal,1,499.0,200.0,9.7,48.4,450.6,250.6,Cash
2E7DF67E,2026-03-16,21:39:14,Monday,No,P016,Coconut Water 330ml,Beverages,Water,Raw Pressery,Refrigerated,2,70.0,44.0,3.0,4.2,135.8,47.8,Cash
2E7DF67E,2026-03-16,21:39:14,Monday,No,P035,Sunscreen SPF50 100ml,Seasonal,Summer Care,Neutrogena,Seasonal,1,395.0,180.0,0.0,0.0,395.0,215.0,Cash
2E7DF67E,2026-03-16,21:39:14,Monday,No,P012,Sparkling Water 500ml,Beverages,Water,Evian,Beverages Aisle,3,60.0,38.0,0.0,0.0,180.0,66.0,Cash
2E7DF67E,2026-03-16,21:39:14,Monday,No,P029,Lip Balm SPF15,Personal Care,Lip Care,Carmex,Personal Care,1,65.0,38.0,0.0,0.0,65.0,27.0,Cash
2AB1D3DC,2026-03-16,21:58:34,Monday,No,P010,Digestive Biscuits 250g,Bakery,Biscuits,McVitie's,Dry Goods,2,55.0,35.0,4.1,4.51,105.49,35.49,Card
2BFEF6DC,2026-03-16,22:02:04,Monday,No,P029,Lip Balm SPF15,Personal Care,Lip Care,Carmex,Personal Care,1,65.0,38.0,0.0,0.0,65.0,27.0,Card
86D593FF,2026-03-16,22:10:52,Monday,No,P028,Hand Cream 50ml,Personal Care,Skincare,Vaseline,Personal Care,1,95.0,58.0,0.0,0.0,95.0,37.0,Cash
86D593FF,2026-03-16,22:10:52,Monday,No,P030,Travel Shampoo 100ml,Personal Care,Hair Care,Dove,Personal Care,1,75.0,46.0,0.0,0.0,75.0,29.0,Cash
86D593FF,2026-03-16,22:10:52,Monday,No,P036,Hand Sanitizer 200ml,Seasonal,Hygiene,Dettol,Personal Care,1,95.0,52.0,0.0,0.0,95.0,43.0,Cash
DEE34C91,2026-03-17,06:12:17,Tuesday,No,P033,Zip-lock Bags 30pk,Household,Storage,Ziploc,Household,1,95.0,58.0,0.0,0.0,95.0,37.0,Cash
DEE34C91,2026-03-17,06:12:17,Tuesday,No,P035,Sunscreen SPF50 100ml,Seasonal,Summer Care,Neutrogena,Seasonal,1,395.0,180.0,0.0,0.0,395.0,215.0,Cash
CBA63C8F,2026-03-17,07:12:02,Tuesday,No,P032,Paper Towels 2pk,Household,Paper,Bounty,Household,1,75.0,46.0,1.0,0.75,74.25,28.25,Card
07B913EB,2026-03-17,07:19:37,Tuesday,No,P024,Bananas 6pk,Produce,Fruit,Local,Produce,1,40.0,22.0,0.0,0.0,40.0,18.0,UPI
5047FD15,2026-03-17,07:34:04,Tuesday,No,P033,Zip-lock Bags 30pk,Household,Storage,Ziploc,Household,1,95.0,58.0,0.0,0.0,95.0,37.0,Card
5047FD15,2026-03-17,07:34:04,Tuesday,No,P008,Multigrain Bread 400g,Bakery,Bread,Harvest Gold,Bakery Shelf,1,60.0,38.0,8.0,4.8,55.2,17.2,Card
5047FD15,2026-03-17,07:34:04,Tuesday,No,P006,Cheese Slices 200g,Dairy,Cheese,Britannia,Refrigerated,1,95.0,68.0,0.0,0.0,95.0,27.0,Card
5047FD15,2026-03-17,07:34:04,Tuesday,No,P002,Skimmed Milk 500ml,Dairy,Milk,Mother Dairy,Refrigerated,1,28.0,20.0,1.7,0.48,27.52,7.52,Card
5047FD15,2026-03-17,07:34:04,Tuesday,No,P022,Rice Crackers 150g,Snacks,Crackers,Bingo,Snacks Aisle,1,55.0,33.0,0.0,0.0,55.0,22.0,Card
4E2918A9,2026-03-17,07:50:26,Tuesday,No,P037,Vitamin C Supplements 30s,Seasonal,Health,Himalaya,Personal Care,1,195.0,95.0,2.5,4.88,190.12,95.12,Card
4E2918A9,2026-03-17,07:50:26,Tuesday,No,P013,Fresh Orange Juice 1L,Beverages,Juice,Tropicana,Refrigerated,1,95.0,62.0,3.2,3.04,91.96,29.96,Card
4E2918A9,2026-03-17,07:50:26,Tuesday,No,P002,Skimmed Milk 500ml,Dairy,Milk,Mother Dairy,Refrigerated,1,28.0,20.0,3.8,1.06,26.94,6.94,Card
998C8110,2026-03-17,08:01:14,Tuesday,No,P033,Zip-lock Bags 30pk,Household,Storage,Ziploc,Household,1,95.0,58.0,3.7,3.52,91.48,33.48,UPI
998C8110,2026-03-17,08:01:14,Tuesday,No,P018,Archi POPs Chips 4pk,Snacks,Chips,Archi POP's,Snacks Aisle,1,120.0,72.0,0.0,0.0,120.0,48.0,UPI
D0B44CC4,2026-03-17,08:08:47,Tuesday,No,P030,Travel Shampoo 100ml,Personal Care,Hair Care,Dove,Personal Care,1,75.0,46.0,6.5,4.88,70.12,24.12,Card
D0B44CC4,2026-03-17,08:08:47,Tuesday,No,P024,Bananas 6pk,Produce,Fruit,Local,Produce,1,40.0,22.0,0.0,0.0,40.0,18.0,Card
37292F56,2026-03-17,08:09:07,Tuesday,No,P001,Whole Milk 1L,Dairy,Milk,Amul,Refrigerated,1,52.0,38.0,0.0,0.0,52.0,14.0,Cash
37292F56,2026-03-17,08:09:07,Tuesday,No,P006,Cheese Slices 200g,Dairy,Cheese,Britannia,Refrigerated,1,95.0,68.0,0.0,0.0,95.0,27.0,Cash
117A4EE0,2026-03-17,08:09:29,Tuesday,No,P001,Whole Milk 1L,Dairy,Milk,Amul,Refrigerated,1,52.0,38.0,5.7,2.96,49.04,11.04,Card
117A4EE0,2026-03-17,08:09:29,Tuesday,No,P005,Butter 100g,Dairy,Butter,Amul,Refrigerated,1,55.0,40.0,0.0,0.0,55.0,15.0,Card
BB1326F2,2026-03-17,08:17:11,Tuesday,No,P018,Archi POPs Chips 4pk,Snacks,Chips,Archi POP's,Snacks Aisle,1,120.0,72.0,2.7,3.24,116.76,44.76,UPI
1FB10F08,2026-03-17,08:18:30,Tuesday,No,P030,Travel Shampoo 100ml,Personal Care,Hair Care,Dove,Personal Care,1,75.0,46.0,5.9,4.42,70.58,24.58,Cash
1FB10F08,2026-03-17,08:18:30,Tuesday,No,P035,Sunscreen SPF50 100ml,Seasonal,Summer Care,Neutrogena,Seasonal,1,395.0,180.0,9.1,35.95,359.05,179.05,Cash
1FB10F08,2026-03-17,08:18:30,Tuesday,No,P004,Greek Yogurt 400g,Dairy,Yogurt,Epigamia,Refrigerated,1,80.0,55.0,0.0,0.0,80.0,25.0,Cash
1FB10F08,2026-03-17,08:18:30,Tuesday,No,P016,Coconut Water 330ml,Beverages,Water,Raw Pressery,Refrigerated,1,70.0,44.0,0.0,0.0,70.0,26.0,Cash
1FB10F08,2026-03-17,08:18:30,Tuesday,No,P007,Sourdough Bread 400g,Bakery,Bread,Modern,Bakery Shelf,1,65.0,40.0,0.1,0.07,64.93,24.93,Cash
83EB451D,2026-03-17,08:21:23,Tuesday,No,P023,Roasted Peanuts 200g,Snacks,Nuts,Farmley,Snacks Aisle,1,75.0,46.0,0.0,0.0,75.0,29.0,UPI
D349A01B,2026-03-17,08:24:03,Tuesday,No,P034,Wool Winter Scarf,Seasonal,Winter Wear,Fabindia,Seasonal,1,499.0,200.0,0.0,0.0,499.0,299.0,Card
D349A01B,2026-03-17,08:24:03,Tuesday,No,P032,Paper Towels 2pk,Household,Paper,Bounty,Household,1,75.0,46.0,0.0,0.0,75.0,29.0,Card
D349A01B,2026-03-17,08:24:03,Tuesday,No,P026,Cherry Tomatoes 250g,Produce,Vegetables,Local,Produce,1,60.0,35.0,0.0,0.0,60.0,25.0,Card
D349A01B,2026-03-17,08:24:03,Tuesday,No,P031,Dish Soap 500ml,Household,Cleaning,Vim,Household,1,85.0,52.0,0.0,0.0,85.0,33.0,Card
79C20DA7,2026-03-17,08:26:44,Tuesday,No,P034,Wool Winter Scarf,Seasonal,Winter Wear,Fabindia,Seasonal,1,499.0,200.0,5.8,28.94,470.06,270.06,Card
FC22BA37,2026-03-17,08:27:51,Tuesday,No,P037,Vitamin C Supplements 30s,Seasonal,Health,Himalaya,Personal Care,1,195.0,95.0,8.6,16.77,178.23,83.23,Cash
FC22BA37,2026-03-17,08:27:51,Tuesday,No,P019,Trail Mix 250g,Snacks,Nuts,Happilo,Snacks Aisle,1,180.0,110.0,0.0,0.0,180.0,70.0,Cash
FC22BA37,2026-03-17,08:27:51,Tuesday,No,P032,Paper Towels 2pk,Household,Paper,Bounty,Household,1,75.0,46.0,0.0,0.0,75.0,29.0,Cash
FC22BA37,2026-03-17,08:27:51,Tuesday,No,P017,Almond Milk 1L,Beverages,Plant Milk,Epigamia,Refrigerated,1,130.0,85.0,0.0,0.0,130.0,45.0,Cash
9886B8B9,2026-03-17,08:38:19,Tuesday,No,P024,Bananas 6pk,Produce,Fruit,Local,Produce,1,40.0,22.0,7.0,2.8,37.2,15.2,UPI
9886B8B9,2026-03-17,08:38:19,Tuesday,No,P030,Travel Shampoo 100ml,Personal Care,Hair Care,Dove,Personal Care,1,75.0,46.0,0.0,0.0,75.0,29.0,UPI
9886B8B9,2026-03-17,08:38:19,Tuesday,No,P021,Popcorn Caramel 100g,Snacks,Popcorn,Act II,Snacks Aisle,1,45.0,27.0,0.0,0.0,45.0,18.0,UPI
3CC214D4,2026-03-17,08:38:50,Tuesday,No,P025,Baby Spinach 150g,Produce,Leafy Green,Local,Produce,1,45.0,25.0,0.0,0.0,45.0,20.0,Cash
3CC214D4,2026-03-17,08:38:50,Tuesday,No,P010,Digestive Biscuits 250g,Bakery,Biscuits,McVitie's,Dry Goods,1,55.0,35.0,4.1,2.25,52.75,17.75,Cash
3CC214D4,2026-03-17,08:38:50,Tuesday,No,P008,Multigrain Bread 400g,Bakery,Bread,Harvest Gold,Bakery Shelf,1,60.0,38.0,0.0,0.0,60.0,22.0,Cash
A6942859,2026-03-17,08:48:34,Tuesday,No,P027,Avocado,Produce,Fruit,Local,Produce,1,55.0,32.0,8.8,4.84,50.16,18.16,Cash
A6942859,2026-03-17,08:48:34,Tuesday,No,P028,Hand Cream 50ml,Personal Care,Skincare,Vaseline,Personal Care,1,95.0,58.0,0.0,0.0,95.0,37.0,Cash
A10A6A5B,2026-03-17,08:50:37,Tuesday,No,P030,Travel Shampoo 100ml,Personal Care,Hair Care,Dove,Personal Care,1,75.0,46.0,5.8,4.35,70.65,24.65,UPI
6B149E52,2026-03-17,09:00:48,Tuesday,No,P037,Vitamin C Supplements 30s,Seasonal,Health,Himalaya,Personal Care,1,195.0,95.0,0.0,0.0,195.0,100.0,UPI
B615A213,2026-03-17,09:20:00,Tuesday,No,P033,Zip-lock Bags 30pk,Household,Storage,Ziploc,Household,1,95.0,58.0,5.1,4.84,90.16,32.16,UPI
B615A213,2026-03-17,09:20:00,Tuesday,No,P035,Sunscreen SPF50 100ml,Seasonal,Summer Care,Neutrogena,Seasonal,1,395.0,180.0,0.7,2.77,392.23,212.23,UPI
E305997E,2026-03-17,09:27:10,Tuesday,No,P020,Dark Chocolate 70% 100g,Snacks,Chocolate,Amano,Snacks Aisle,1,95.0,58.0,0.0,0.0,95.0,37.0,Card
E305997E,2026-03-17,09:27:10,Tuesday,No,P031,Dish Soap 500ml,Household,Cleaning,Vim,Household,1,85.0,52.0,0.0,0.0,85.0,33.0,Card
D6F5A38E,2026-03-17,09:31:22,Tuesday,No,P019,Trail Mix 250g,Snacks,Nuts,Happilo,Snacks Aisle,1,180.0,110.0,7.7,13.86,166.14,56.14,UPI
BFDB5A3E,2026-03-17,09:33:29,Tuesday,No,P019,Trail Mix 250g,Snacks,Nuts,Happilo,Snacks Aisle,1,180.0,110.0,0.0,0.0,180.0,70.0,UPI
BFDB5A3E,2026-03-17,09:33:29,Tuesday,No,P033,Zip-lock Bags 30pk,Household,Storage,Ziploc,Household,1,95.0,58.0,5.7,5.42,89.58,31.58,UPI
7D172F23,2026-03-17,09:37:33,Tuesday,No,P010,Digestive Biscuits 250g,Bakery,Biscuits,McVitie's,Dry Goods,1,55.0,35.0,0.0,0.0,55.0,20.0,UPI
7D172F23,2026-03-17,09:37:33,Tuesday,No,P014,Green Tea 20 bags,Beverages,Tea,Tetley,Dry Goods,1,120.0,75.0,1.4,1.68,118.32,43.32,UPI
59AE4E15,2026-03-17,10:01:53,Tuesday,No,P023,Roasted Peanuts 200g,Snacks,Nuts,Farmley,Snacks Aisle,1,75.0,46.0,5.3,3.98,71.02,25.02,Cash
C89B5C9D,2026-03-17,10:24:25,Tuesday,No,P034,Wool Winter Scarf,Seasonal,Winter Wear,Fabindia,Seasonal,1,499.0,200.0,3.3,16.47,482.53,282.53,Cash
A2F71EFA,2026-03-17,10:32:37,Tuesday,No,P034,Wool Winter Scarf,Seasonal,Winter Wear,Fabindia,Seasonal,1,499.0,200.0,0.0,0.0,499.0,299.0,Cash
A2F71EFA,2026-03-17,10:32:37,Tuesday,No,P006,Cheese Slices 200g,Dairy,Cheese,Britannia,Refrigerated,1,95.0,68.0,0.0,0.0,95.0,27.0,Cash
219B54C1,2026-03-17,10:35:44,Tuesday,No,P036,Hand Sanitizer 200ml,Seasonal,Hygiene,Dettol,Personal Care,1,95.0,52.0,5.8,5.51,89.49,37.49,UPI
219B54C1,2026-03-17,10:35:44,Tuesday,No,P005,Butter 100g,Dairy,Butter,Amul,Refrigerated,1,55.0,40.0,0.0,0.0,55.0,15.0,UPI
86645A21,2026-03-17,10:36:16,Tuesday,No,P004,Greek Yogurt 400g,Dairy,Yogurt,Epigamia,Refrigerated,1,80.0,55.0,2.6,2.08,77.92,22.92,Wallet
C2E283C7,2026-03-17,10:55:17,Tuesday,No,P006,Cheese Slices 200g,Dairy,Cheese,Britannia,Refrigerated,1,95.0,68.0,4.9,4.66,90.34,22.34,UPI
C2E283C7,2026-03-17,10:55:17,Tuesday,No,P001,Whole Milk 1L,Dairy,Milk,Amul,Refrigerated,1,52.0,38.0,9.4,4.89,47.11,9.11,UPI
C2E283C7,2026-03-17,10:55:17,Tuesday,No,P027,Avocado,Produce,Fruit,Local,Produce,1,55.0,32.0,9.2,5.06,49.94,17.94,UPI
0B493408,2026-03-17,10:58:28,Tuesday,No,P033,Zip-lock Bags 30pk,Household,Storage,Ziploc,Household,1,95.0,58.0,0.0,0.0,95.0,37.0,Cash
0B493408,2026-03-17,10:58:28,Tuesday,No,P012,Sparkling Water 500ml,Beverages,Water,Evian,Beverages Aisle,1,60.0,38.0,4.1,2.46,57.54,19.54,Cash
F2B7ECE4,2026-03-17,11:05:03,Tuesday,No,P002,Skimmed Milk 500ml,Dairy,Milk,Mother Dairy,Refrigerated,1,28.0,20.0,9.3,2.6,25.4,5.4,UPI
24AAD6BA,2026-03-17,11:13:56,Tuesday,No,P034,Wool Winter Scarf,Seasonal,Winter Wear,Fabindia,Seasonal,1,499.0,200.0,7.7,38.42,460.58,260.58,Card
24AAD6BA,2026-03-17,11:13:56,Tuesday,No,P001,Whole Milk 1L,Dairy,Milk,Amul,Refrigerated,1,52.0,38.0,0.0,0.0,52.0,14.0,Card
24AAD6BA,2026-03-17,11:13:56,Tuesday,No,P028,Hand Cream 50ml,Personal Care,Skincare,Vaseline,Personal Care,1,95.0,58.0,0.0,0.0,95.0,37.0,Card
24AAD6BA,2026-03-17,11:13:56,Tuesday,No,P037,Vitamin C Supplements 30s,Seasonal,Health,Himalaya,Personal Care,1,195.0,95.0,6.9,13.46,181.54,86.54,Card
24AAD6BA,2026-03-17,11:13:56,Tuesday,No,P030,Travel Shampoo 100ml,Personal Care,Hair Care,Dove,Personal Care,1,75.0,46.0,1.5,1.12,73.88,27.88,Card
353E23F2,2026-03-17,11:32:41,Tuesday,No,P003,Paneer 200g,Dairy,Cheese,Amul,Refrigerated,1,85.0,60.0,8.7,7.39,77.61,17.61,Card
353E23F2,2026-03-17,11:32:41,Tuesday,No,P002,Skimmed Milk 500ml,Dairy,Milk,Mother Dairy,Refrigerated,1,28.0,20.0,9.4,2.63,25.37,5.37,Card
0EF47CDC,2026-03-17,12:22:38,Tuesday,No,P016,Coconut Water 330ml,Beverages,Water,Raw Pressery,Refrigerated,1,70.0,44.0,7.0,4.9,65.1,21.1,Card
DFF73AAD,2026-03-17,12:23:45,Tuesday,No,P012,Sparkling Water 500ml,Beverages,Water,Evian,Beverages Aisle,1,60.0,38.0,8.1,4.86,55.14,17.14,UPI
87ED61D6,2026-03-17,12:25:12,Tuesday,No,P027,Avocado,Produce,Fruit,Local,Produce,1,55.0,32.0,0.0,0.0,55.0,23.0,UPI
87ED61D6,2026-03-17,12:25:12,Tuesday,No,P035,Sunscreen SPF50 100ml,Seasonal,Summer Care,Neutrogena,Seasonal,1,395.0,180.0,9.3,36.74,358.26,178.26,UPI
A186ED2A,2026-03-17,12:41:25,Tuesday,No,P023,Roasted Peanuts 200g,Snacks,Nuts,Farmley,Snacks Aisle,1,75.0,46.0,0.3,0.23,74.77,28.77,UPI
A186ED2A,2026-03-17,12:41:25,Tuesday,No,P021,Popcorn Caramel 100g,Snacks,Popcorn,Act II,Snacks Aisle,1,45.0,27.0,0.0,0.0,45.0,18.0,UPI
3143101C,2026-03-17,12:45:07,Tuesday,No,P036,Hand Sanitizer 200ml,Seasonal,Hygiene,Dettol,Personal Care,1,95.0,52.0,0.0,0.0,95.0,43.0,UPI
31D2BBD7,2026-03-17,13:03:30,Tuesday,No,P029,Lip Balm SPF15,Personal Care,Lip Care,Carmex,Personal Care,1,65.0,38.0,2.4,1.56,63.44,25.44,Wallet
31D2BBD7,2026-03-17,13:03:30,Tuesday,No,P019,Trail Mix 250g,Snacks,Nuts,Happilo,Snacks Aisle,1,180.0,110.0,7.8,14.04,165.96,55.96,Wallet
31D2BBD7,2026-03-17,13:03:30,Tuesday,No,P004,Greek Yogurt 400g,Dairy,Yogurt,Epigamia,Refrigerated,1,80.0,55.0,0.1,0.08,79.92,24.92,Wallet
